86.92,136.72,168.02,171.32,171.50,174.94,183.12,186.06,185.32,187.04,186.02,188.68,188.66,188.92,187.48,188.78,187.58,188.86,187.64,188.86
61.95,38.28,28.58,25.99,20.02,17.42,15.81,17.74,19.15,18.76,19.20,18.53,18.57,18.52,19.37,20.27,19.08,20.20,20.19,21.05
100.40,95.32,149.12,154.80,152.88,155.08,167.12,174.44,172.48,175.16,173.84,178.48,177.40,178.60,176.64,178.52,176.64,179.84,178.48,179.72
58.96,38.16,31.39,37.76,24.84,27.02,29.86,30.83,34.92,35.97,36.13,34.92,37.05,36.09,35.77,38.61,35.20,37.30,36.93,38.30
73.44,178.12,186.92,187.84,190.12,194.80,199.12,197.68,198.16,198.92,198.20,198.88,199.92,199.24,198.32,199.04,198.52,197.88,196.80,198.00
64.95,38.41,25.76,14.22,15.21,7.83,1.76,4.64,3.39,1.56,2.28,2.14,0.10,0.95,2.97,1.92,2.96,3.11,3.45,3.80
