2.075999999999999801e+01,6.360000000000000142e+01,6.056000000000000227e+01,1.120200000000000102e+02,1.094400000000000119e+02,1.385799999999999841e+02,1.381600000000000250e+02,1.378700000000000045e+02,1.469000000000000057e+02,1.458899999999999864e+02,1.518000000000000114e+02,1.532100000000000080e+02,1.544299999999999784e+02,1.517800000000000011e+02,1.541300000000000239e+02,1.551799999999999784e+02,1.551200000000000330e+02,1.538800000000000239e+02,1.593600000000000136e+02,1.632599999999999909e+02
2.274907470645783647e+01,5.941045362560363685e+01,4.749288788860918231e+01,6.169528020845679350e+01,4.678833615336198903e+01,5.012081004931982875e+01,4.731427268805894215e+01,4.929766830185783988e+01,4.018957576287662192e+01,3.918602939824345555e+01,3.694114237540576795e+01,3.762476445108992351e+01,3.710425986325559222e+01,3.581032811913345881e+01,3.638139771916411291e+01,3.581194772698071915e+01,3.617432238480771645e+01,3.703044153125912175e+01,3.224125307738519552e+01,3.057476737442167547e+01
