45.36
111.58
186.02
195.19
198.69
196.89
197.32
196.87
196.3
195.17
196.43
197.36
197.35
194.97
197.02
198.43
197.81
196.61
197.56
198.07
54.14
46.98
19.53
9.15
2.4
5.07
3.7
4.22
5.21
7.15
5.7
5.26
5.09
9.18
5.52
2.63
3.43
6.63
5.48
3.62
