6.834999999999999432e+01
1.493799999999999955e+02
1.748600000000000136e+02
1.835500000000000114e+02
1.962700000000000387e+02
1.937400000000000091e+02
1.980500000000000114e+02
1.996899999999999977e+02
1.998299999999999841e+02
1.997800000000000011e+02
1.999000000000000057e+02
2.000000000000000000e+02
1.999099999999999966e+02
2.000000000000000000e+02
1.997299999999999898e+02
2.000000000000000000e+02
1.996599999999999966e+02
1.995099999999999909e+02
1.998799999999999955e+02
1.999499999999999886e+02
4.220569274398892645e+01
2.428900162625050996e+01
2.075761065248117632e+01
1.591403468640181273e+01
5.276561380293042447e+00
1.503031603127491778e+01
5.430515629293406477e+00
9.299999999999983835e-01
5.099999999999966782e-01
5.153639490690001823e-01
2.190890230020643703e-01
0.000000000000000000e+00
2.385372088375346811e-01
0.000000000000000000e+00
8.099999999999968336e-01
0.000000000000000000e+00
1.020000000000001794e+00
1.128228700219955138e+00
3.599999999999966005e-01
1.024695076595971005e-01
