2.513000000000000256e+01,1.067899999999999920e+02,1.313799999999999955e+02,1.491100000000000136e+02,1.586899999999999977e+02,1.607800000000000011e+02,1.699200000000000159e+02,1.702999999999999829e+02,1.699599999999999795e+02,1.745300000000000011e+02,1.719000000000000057e+02,1.782599999999999909e+02,1.719099999999999966e+02,1.767299999999999898e+02,1.755800000000000125e+02,1.779600000000000080e+02,1.642700000000000387e+02,1.670200000000000102e+02,1.640100000000000193e+02,1.660100000000000193e+02
8.441214367613229186e+00,7.322125989082678643e+01,6.371542670342874004e+01,4.571184638581119941e+01,4.882793155561680720e+01,3.641251982491736783e+01,3.285114305469445384e+01,3.402934028158642121e+01,3.037769576514979519e+01,2.570646027752557217e+01,2.552093258484102023e+01,2.124938587347878638e+01,2.815103728106656078e+01,2.350608644585481599e+01,2.671672884168269846e+01,2.302612429394057614e+01,4.511035468714472785e+01,3.696557317288615252e+01,4.344160333136888141e+01,4.145779661294120899e+01
